accountNumber,accountHolderFirstName,accountHolderLastName,balance,interest
2619459652,Jabez,Critchley,3939817.108,0.05
2587597378,Gerry,Bloxland,1628290.385,0.03
8827558462,Christen,Calley,2426597.557,0.02
4513222734,Brana,Burbidge,573984.989,0.04
6138619605,Armando,Peck,501152.77,0.03
6315850789,Swen,Sadat,4671227.943,0.01
1486098271,Man,Bortolomei,1441310.964,0.05
3075958691,Mylo,McCowan,3886204.821,0.05
1360805188,Lucia,Dupoy,1366035.746,0.02
7088038603,Armin,Dibdall,1772553.735,0.03
2761463347,Kermy,Archambault,3712677.307,0.03
8310256909,Miranda,Ghilks,1591620.436,0.04
9150057821,Silvain,Wanley,4840074.676,0.03
1193771633,Shanna,Stubbings,889070.087,0.01
3524242664,Essy,Pilbeam,823619.697,0.04
9236242631,Vittorio,Podd,29065.151,0.04
2923358169,Marion,Collick,3979411.814,0.01
9722079823,Kay,Gummery,811344.928,0.05
5229036088,Mavis,Winteringham,4476489.715,0.04
2354429954,Dulsea,Canon,101355.187,0.01
5447280617,Titos,Rimes,2134629.969,0.02
6044930005,Amelita,Fendlen,4491389.833,0.02
1150067203,Shauna,Scally,2178556.147,0.05
5831623269,Antonella,Konzelmann,1197459.351,0.03
3430032164,Tabbie,Cowx,1553117.916,0.02
2178471411,Jessika,Tumioto,2218237.995,0.04
7342647311,Vassily,Holtham,4003140.927,0.02
4432956613,Mikaela,Sarsfield,2446025.927,0.02
8445193686,Dierdre,Stirling,4135464.718,0.02
3475312637,Zuzana,Seivertsen,4343323.241,0.02
5239259280,Shoshanna,Pridham,3650807.467,0.03
1427278180,Teresita,Lloyd,439648.723,0.03
4384542844,Farica,Reddish,2227539.148,0.05
3361168515,Anna,Dawidowitz,449265.115,0.02
9776425515,Archie,Huster,1179948.386,0.02
8491767305,Ludwig,Lagde,4164480.23,0.04
5133201717,Jeff,Gilcriest,4680393.045,0.02
6969408698,Venus,Seabridge,1004969.306,0.02
4899492513,Leonora,La Wille,3746632.257,0.03
1003404818,Aguistin,Kynan,2824886.896,0.03
8901161799,Parry,Helliwell,1562600.114,0.02
9314747893,Mischa,Swidenbank,3947995.047,0.05
3579472266,Niven,Croix,1723471.435,0.05
8685130166,Marcela,Divis,1370534.793,0.05
7938425066,Nora,Nusche,2169086.869,0.02
1973040633,Budd,Wasling,2502852.407,0.02
7977754943,Wallis,Mc Mechan,3559803.625,0.01
1483648220,Irvin,Coughan,2639376.391,0.04
7336080917,Delcina,Piesing,2995284.707,0.04
3364001449,Frasier,Vaadeland,2936630.362,0.04
5293261665,Aubrette,Cleere,2851702.466,0.05
5568593436,Herold,Offield,4813147.564,0.02
3726816402,Ravi,Bellelli,162715.016,0.02
4084499307,Oswell,Yerbury,2867071.923,0.02
9156588919,Costa,Brooks,3647113.173,0.05
3631682114,Efren,Pennycock,2037311.369,0.04
5610969120,Thaddeus,Ogle,1659926.707,0.03
3475160263,Giana,Torbeck,2954183.434,0.05
4830492186,Ainsley,Bellocht,3758698.704,0.02
6056401468,Lancelot,Wimbury,652074.945,0.05
2963420026,Domini,Jarmaine,1199730.578,0.03
7295152162,Kalle,Bartlam,4893661.741,0.02
6823985048,Ronda,Reddell,4143356.091,0.03
8820432153,Rivalee,Cumpsty,727217.716,0.05
5594706762,Lester,Ead,1264342.352,0.03
8720781151,Ilysa,Grieg,2440571.173,0.03
7428972812,Elena,Minshull,3236945.364,0.04
9536469684,Nessie,Hedgecock,4877529.138,0.02
6163015877,Malia,Bringloe,3103752.525,0.04
6539025366,Rufus,Bristow,4811122.924,0.02
6294957760,Jonah,Wilgar,1698704.491,0.03
8214007048,Chadwick,Wilsone,1960788.162,0.05
8270919596,Brandise,Jarley,2547079.504,0.04
6708375267,Estrella,Saltrese,833841.499,0.05
9450708767,Valeria,Bellow,4961958.153,0.02
8615756083,Kial,Britney,1885468.088,0.01
6730753358,Siusan,Wallwork,1711769.306,0.01
3023771450,Filmer,Sabbatier,3616050.08,0.04
8828154196,Vincents,Trewinnard,1764815.584,0.02
7530884623,Gustie,Waterstone,625282.486,0.02
5010164930,Bronson,Jeger,3183574.522,0.04
2991050290,Mischa,Doggrell,627703.618,0.03
8119376146,Ree,Gant,4818664.015,0.03
7476084735,Dorena,Dudden,4106437.381,0.01
9194573962,Olga,Grigoriev,2544207.525,0.04
8469185687,Petrina,Huerta,2463863.05,0.04
4583145969,Daphna,Holmyard,1812003.592,0.02
4322412472,Sean,Mourant,3743122.155,0.02
6325489488,Kate,Berston,3256971.947,0.01
9092613849,Burnaby,Bengoechea,3652021.458,0.04
2515606240,Sascha,felip,1733936.225,0.03
2341699042,Addison,Bowley,2675114.988,0.04
5059038829,Seumas,Elks,3613834.522,0.03
9621338182,Anjela,Thoumas,261778.781,0.03
7281283237,Silvana,Hebden,2730570.773,0.03
9019688608,Melodee,Perham,4623407.942,0.01
4255637949,Clio,Latchmore,2084500.447,0.03
9553034366,Christophe,Cardon,539231.979,0.01
2676837830,Latrina,Brunelleschi,4526724.818,0.04
3300236387,Gerri,MacTague,4672615.178,0.02
5544853940,Judi,Kiljan,2487893.33,0.02
6251390267,Faydra,Wrathmall,4457878.075,0.02
7920012368,Rex,Ballister,3617933.112,0.03
3291298469,Laurie,Calderwood,331271.21,0.04
6114879568,Rafe,Ellwood,2695124.999,0.04
7539746442,Deane,Di Napoli,2871744.045,0.03
2897697569,Avivah,Seabrocke,3363340.856,0.05
7586048365,Karna,Gosling,3884408.715,0.03
2495109885,Raynard,Lomansey,4172314.055,0.04
4619857739,Heidie,Lenin,495960.197,0.02
2848273679,Gage,Sparshott,4111508.837,0.02
8589917274,Erhart,Raycroft,278320.238,0.02
7785993855,Tedi,Hannabus,2564709.32,0.03
6050493250,Craggy,Amy,3000035.417,0.03
9360529019,Xylina,Jeremiah,3955062.549,0.02
4580676241,Marina,Ahrenius,2371090.229,0.04
9147907057,Alyce,Glover,612112.425,0.04
8103749631,Rosette,Zorzutti,3630682.459,0.04
4485124986,Frans,Ollivierre,3733733.956,0.02
6361009037,Meyer,Toquet,802470.171,0.03
5899365201,Cleavland,Laister,812963.377,0.05
1312996593,Barbie,Winslet,4046915.26,0.02
6768805529,Ragnar,Blakeden,291995.338,0.05
3008209602,Claudina,Bolingbroke,4554847.591,0.05
7028202865,Sauveur,Sawdon,2791331.574,0.04
2090732622,Putnem,Capenor,46274.877,0.03
7003210882,Doria,Wathey,4551723.705,0.03
2932709735,Lucien,Billing,4293862.615,0.02
2158323042,Carly,Rackley,2167251.276,0.02
6155094558,Boot,Wrighton,1289467.196,0.02
3166213614,Elli,Andrivel,1250127.995,0.01
5749850794,Aron,Watton,4140111.321,0.03
2626465069,Lennard,Delort,3649459.955,0.03
1830250157,Shadow,McJerrow,2028478.975,0.02
5319959978,Inglis,Luxford,4440004.666,0.02
1104443903,Shir,Pietranek,129323.998,0.02
9041588579,Wilburt,Farnish,3416557.054,0.05
3983858602,Amberly,Selliman,2389064.45,0.04
9722417374,Janice,Boaler,1788169.164,0.03
5248648798,Thomasine,Bloys,1040425.441,0.02
4587533152,Nerti,Antoniou,2552692.789,0.04
9858980251,Olly,Desquesnes,3812318.587,0.02
2571793716,Trixie,Shovelton,925153.707,0.04
2542952465,Klemens,Carnier,3102297.09,0.04
7475790223,Zorah,O'Keenan,3291491.796,0.03
5384751372,Eleonora,Stovold,1202361.992,0.03
8522645793,Almeda,Colter,2238789.652,0.02
2187757817,Madelle,Peyto,4806781.497,0.03
2039772757,Raquel,Josephov,3592685.037,0.03
2000824001,Justin,Spaunton,3928683.812,0.03
7543102862,Travus,Brownsmith,712504.215,0.04
1079552379,Chrissy,Legat,2478816.482,0.04
2534529568,Claiborn,Ownsworth,1049721.971,0.01
1075587709,Patrizio,Deer,190344.175,0.03
8937731589,Ethelred,Endacott,4121285.874,0.04
8712269294,Kellsie,Olivelli,3752321.66,0.02
7583335387,Olvan,Carn,4365777.287,0.01
6825412619,Alonzo,Scutter,534145.782,0.02
8975809691,Libby,Sheppard,4655165.932,0.04
6342125093,Conney,Kennelly,3902032.273,0.03
1406721926,Chick,Nardi,587460.539,0.03
7147913834,Ursuline,Licciardi,3226017.047,0.03
5950830702,Dyan,Shevill,3250580.731,0.02
6013404497,Vikky,Feaveer,4947397.554,0.05
2112726865,Rollin,Sine,546789.308,0.02
7518975609,Dex,Daniely,3089627.37,0.03
5986997033,Marcile,Banton,4908112.762,0.02
7183508142,Ingram,Pierrepont,313832.945,0.03
3713312632,Jocelyne,Heymes,982700.747,0.05
5765785492,Javier,Brims,2234053.641,0.02
2469065059,Dianne,Goose,2011558.376,0.03
7072837190,Del,Mallison,2280044.352,0.03
5775472138,Jennilee,Marcus,98075.16,0.02
8690405720,Lisha,Pratt,942091.841,0.03
2485547862,Guillemette,Mawby,4425671.902,0.04
2533141685,Alphonse,Jellings,645081.253,0.02
9515064058,Klarrisa,Thomelin,375188.521,0.04
9184147021,Darcee,Wretham,4244202.223,0.03
7806171911,Nollie,Whitwell,4395809.857,0.02
1883386533,Sarena,Devoy,2842675.29,0.02
5010072143,Annmaria,Jowers,3036774.933,0.04
5644823074,Coleman,Anning,254360.25,0.04
2984582849,Shannon,Daughton,1055784.261,0.02
3492361223,Evelyn,Yushmanov,615617.552,0.03
2499830042,Halli,Van Zon,1157631.68,0.03
9973348404,Maurizia,Cartlidge,1237451.532,0.05
9482241515,Ly,Costen,3337568.38,0.03
6422243780,Iormina,Tesmond,3885723.451,0.01
6807636531,Catherin,Crome,3144509.945,0.03
7860329959,Simone,Strathman,4307054.558,0.03
4160840931,Mohammed,Hammant,4040419.309,0.05
7023741260,Willie,Scathard,1031711.711,0.02
6218113268,Jany,Hamil,4184815.238,0.05
5362115300,Judd,Beardwell,3679358.769,0.02
8292412707,Merill,Nightingale,4863955.101,0.03
9675671758,Clara,Owbridge,2936863.77,0.03
7220851641,Enoch,Prene,4709150.902,0.01
6497423280,Dag,Hammatt,4515830.717,0.04
8904898273,Stella,Tilston,3389474.217,0.02
1180897326,Rosaleen,Tampion,3523847.437,0.03
9478158961,Sabra,Iianon,4609096.338,0.02
3353592359,Felice,Sterry,992548.59,0.01
4441738389,Juliane,Yurchenko,701391.967,0.04
2948152758,Heath,Hanlin,103764.379,0.04
3392365420,Erda,Langlois,4534304.827,0.01
5053997900,Lucila,Mickleburgh,3569881.562,0.04
2314035336,Cookie,Outram,3739643.617,0.02
6001298214,Payton,Anker,1355723.911,0.02
5806747942,Jamal,Salvadore,219409.913,0.05
9982047772,Curran,Blaydon,4201834.151,0.04
6403224038,Anya,Wormell,3409315.415,0.02
3554628381,Aloysia,Divers,1674070.799,0.05
8830255864,Cherey,Nolder,3029939.269,0.04
8188357913,Maribeth,Klaes,3619712.285,0.02
5891973298,Henrie,Maddra,3900594.927,0.02
5508925922,Brewster,Pesterfield,1355770.258,0.02
3644236381,Henka,Fitzsimon,2439264.154,0.02
6979798070,Gordan,Jouaneton,3767328.082,0.01
4921302741,Delphinia,Habberjam,1028325.649,0.04
3257790028,Prince,Crannach,1954836.829,0.04
8346320239,Frederico,Cornick,1063844.781,0.05
1655397624,Eberhard,Seakings,3538865.104,0.03
4720311202,Claretta,Fayre,534202.976,0.03
5668923897,Raphaela,Crepin,4812253.892,0.05
9386939258,Colene,Dalli,3681568.639,0.04
2906266594,Hakeem,Bearfoot,983668.597,0.02
7163401949,Llywellyn,Ibbetson,2703041.834,0.02
2893507000,Tadeo,Elcoate,4438191.873,0.02
4091662195,Sean,Genery,2115284.371,0.04
7978121213,Lanie,Adderson,4111561.768,0.03
4612690935,Maxim,Gaynesford,4360043.832,0.04
6345533103,Maxy,Scrase,2232066.276,0.02
5554566402,Erl,Kaszper,4878494.44,0.03
5974016139,Deane,Trenear,3234898.155,0.04
5121430403,Maritsa,Catlin,3232968.869,0.04
2405682194,Lee,Dibson,2383231.859,0.03
3462975889,Way,Scouler,420829.724,0.02
2138489379,Maurita,O'Lyhane,4162554.482,0.05
1278717974,Quentin,Mollen,3686574.837,0.03
2378406877,Jefferson,Gregor,2462282.782,0.04
7321261077,Nadine,Aveyard,4290381.199,0.05
2920516924,Link,Lepope,1769280.019,0.03
1858679413,Victoir,Mockett,4636087.883,0.02
3763925179,Madalena,Simes,815348.429,0.03
6654910915,Fernandina,Pullin,2909327.5,0.03
1888689537,Margaretha,Dignam,55072.835,0.04
2874197313,Loree,Whetnell,2799583.778,0.01
5709554428,Melisa,Hunsworth,401765.098,0.03
1486865402,Ray,Velde,4215415.009,0.02
5076748967,Belita,Shirt,2892181.359,0.02
6739340564,Valenka,Roubay,4833070.909,0.02
9067320258,Alayne,Mackiewicz,1693793.542,0.02
5086138415,Kristy,Gogie,2046150.953,0.01
5804025989,Earl,Tomblin,2791452.54,0.03
4332994817,Art,Fourmy,2552584.09,0.04
4929735107,Rollin,Youthed,1695505.759,0.04
4111992626,Lionello,Grunnell,3423591.571,0.01
5567408901,Davine,Willets,3192142.746,0.04
4430631002,Mohandas,Szantho,2623035.86,0.04
7931291495,Abbi,Deny,2529089.253,0.01
8083102840,George,Muris,179604.751,0.01
5612530303,Hayward,Flott,469064.113,0.05
2267531584,Joshua,Trasler,4061589.906,0.03
2566051630,Ad,Broxup,3014428.408,0.04
5869045931,Odelle,Greensitt,1624936.594,0.02
6298934416,Deerdre,Lenin,1163627.695,0.03
5019755304,Reagan,Blamey,2694053.536,0.03
7438956452,Alice,Grinsted,951633.415,0.04
2046217776,Erny,Edwins,1363546.719,0.02
3636334963,Lucius,Marzelo,3736095.129,0.03
2624784230,Nickola,Samper,3834135.102,0.04
3328384031,Ricoriki,Sharpin,2371517.207,0.03
7205265215,Arlie,Winyard,583276.752,0.01
3966950503,Lucy,Stitt,2874738.768,0.03
9316735555,Duncan,McGeever,2358606.313,0.03
7237255162,Axel,Jewett,710094.827,0.04
1232183157,Mirelle,Heaffey,2143122.289,0.05
3952249780,Celie,Eastes,1037873.838,0.02
7200671684,Lodovico,Spiniello,1718340.221,0.03
6432118287,Carver,Turmall,3404889.461,0.02
5675276839,Gris,Jurges,990556.915,0.05
7322284343,Yehudit,Dabels,3814628.109,0.04
3168913460,Catie,Kingcott,4736922.717,0.05
5606132445,Liliane,Kalker,926480.964,0.05
6165197545,Corly,Inett,1195881.701,0.01
3140299004,Lorilee,Lorinez,754140.082,0.04
7680902383,Alena,Donat,4996383.656,0.04
9073800468,Jordana,Spriggen,4623292.308,0.05
5962438321,Ginger,O'Scanlan,4499.563,0.01
8289381404,Deena,Rizzi,1635358.796,0.03
6416287670,Trent,Bartosch,1532578.324,0.05
9406328556,Toby,Grenfell,3946911.181,0.04
5045637220,Courtnay,Tomblings,285154.381,0.03
1750174259,Langston,Cuphus,1996377.707,0.04
1627333312,Diane,Dewsbury,4527743.552,0.01
2130159632,Agosto,Sproul,3904489.818,0.01
3899396347,Verine,Kubik,4190822.883,0.03
1149589933,Kathrine,Schieferstein,697502.351,0.01
4325782111,Kay,Kornyakov,3866247.899,0.03
4969923796,Rora,Ledstone,4639462.884,0.03
4244497034,Thomasina,Iacivelli,3925503.403,0.04
7962616429,Berri,Dymocke,4203897.769,0.03
2905452231,Amata,Plait,4895766.868,0.02
7072582465,Mallory,Riedel,2790099.331,0.03
7877500923,Nester,Bartomeu,626793.573,0.03
9385556728,Megan,Menham,4987884.716,0.04
7117827927,Hayward,Hansana,2604321.654,0.04
4118380179,Kerstin,McShirie,1358781.341,0.03
8873191225,Hamilton,Duckitt,1221237.669,0.02
1880374519,Romola,Layton,2039217.798,0.04
7687899426,Earl,Rosenbloom,4255167.952,0.04
5478299969,Dante,Adamov,3737327.619,0.02
6481957087,Vivien,Eggleson,4565716.544,0.03
9662997828,Toni,McCleod,1507968.502,0.03
5396613808,Nadine,Steiner,4088976.084,0.01
7418051469,Darda,Riddall,333111.66,0.04
1204549410,Curry,Alfwy,4095087.261,0.03
6940668440,Valene,Botfield,3047399.546,0.05
5167315752,Aldous,Birtles,4001153.798,0.03
6171035124,Upton,Southeran,115487.92,0.02
1360219494,Carey,Feak,4986446.111,0.02
7127089916,Myrah,McNaught,3678923.798,0.03
8489127276,Oates,Jordan,3249781.624,0.03
7231840542,Horton,Whaplington,2306486.049,0.03
7021731920,Deni,Coate,3898056.395,0.03
2766463080,Adi,Jeandel,3098703.242,0.02
3995195837,Francine,Currie,296193.31,0.05
2770636358,Trudy,Bourdice,352287.255,0.02
1577149026,Neysa,Fielding,4618342.873,0.03
7843752156,Herbert,Perrins,2629605.709,0.02
5852322105,Nick,Megarry,3092266.345,0.03
3612922284,Marti,Caldeiro,842227.638,0.01
3249522902,Ashil,Quinn,4104541.229,0.02
9538745170,Alick,Faughnan,4747654.667,0.04
6888712671,Adda,Lunge,764428.27,0.03
3316804423,Annabel,Kevern,3275723.51,0.02
6525034610,Richart,De la Barre,988306.747,0.04
3678003598,Harcourt,Peck,2691610.104,0.01
4727375048,Marieann,Bergeon,3734364.549,0.03
3138184185,Nola,Bulch,2156765.215,0.01
5922695765,Ulrica,Aguirre,1047123.473,0.02
8870358003,Cathe,Fairham,2597694.412,0.01
5044653981,Dorette,Capel,3277750.578,0.02
8516423453,Peyter,Curror,1605279.046,0.02
5411242076,Torr,Roos,2950115.754,0.02
5058414552,Goldy,Crambie,3097589.262,0.05
6478639145,Arnuad,Pluvier,2316609.73,0.02
6917890850,Myrtie,Spradbery,2471953.306,0.05
4790874501,Alix,Mackieson,2482480.755,0.02
7669566105,Johan,Gorman,4560123.639,0.02
1882952965,Tris,Thripp,4406278.797,0.05
3231272931,Kellie,Grinstead,3884771.14,0.02
5582342273,Zelda,Scott,4754779.504,0.01
8486198156,Kale,Flaune,384674.847,0.01
2730145077,Ingelbert,Alphege,548766.332,0.03
8180453332,Hunt,Benz,2069889.75,0.02
4775053648,Kelcie,Larcier,533905.101,0.02
5074012107,Sharon,Schneidau,1957087.343,0.01
6754962514,Goldy,Lathy,3493875.576,0.01
5509087747,Willie,Peplaw,189774.644,0.03
2786691001,Sherlock,Otterwell,4189238.383,0.02
1990489427,Obediah,Beedham,3479795.645,0.03
1927009205,Christoph,MacBain,935636.78,0.03
3192363859,Rad,Grinikhin,3208734.566,0.04
7561643829,Antons,McTerlagh,2229597.389,0.02
5203794497,Alane,Ridler,1239753.045,0.03
5289092389,Clerkclaude,Laister,1049939.846,0.02
7271585910,Konstance,Beavors,4837221.212,0.02
3749891483,Darb,Playford,1778104.589,0.04
4070746194,Nicolette,McChruiter,4702452.315,0.04
3453413646,Cam,Dumberell,2599519.487,0.01
9935721445,Truda,Mathew,1985813.013,0.04
7226900829,Saundra,Canfield,1440431.287,0.04
3044547469,Cris,Boschmann,140422.151,0.03
8663512633,Adoree,Truran,1857692.581,0.03
9295029961,Rhoda,Bubbings,981015.987,0.03
5410427892,Rustie,Durkin,4238133.548,0.03
9282827447,Krista,Iskowicz,2581554.237,0.04
9906115975,Gwenore,Wheelan,2978491.403,0.01
4685540398,Constantine,Blinco,746614.289,0.04
2785017682,Daphne,Hurley,2441550.42,0.01
7575090903,Basilius,Whitehead,3756387.113,0.03
6592215628,Vite,Salmoni,4823536.894,0.05
7156597427,Tilly,Maeer,1225036.383,0.02
2571811838,Mannie,Oertzen,1205841.296,0.05
9271194197,Lenci,Oppery,2156304.916,0.03
7927148676,Georgeanne,Espinay,2721273.75,0.02
6884536695,Hildegarde,Bartlam,1582773.657,0.01
6405094242,Jeffry,Gerren,2178825.834,0.04
6346447072,Regen,Marzelle,2556590.621,0.04
4613337218,Astrix,McCalister,4479996.26,0.02
7845270851,Oralia,Delucia,864107.651,0.03
3178654163,Adrian,Connar,1545509.738,0.04
5591173783,Candi,Tweedy,4145877.519,0.05
2705455206,Natalee,Hughman,670331.779,0.02
1772276402,Cheslie,Tuma,920131.498,0.03
9266436952,Garrick,Rolfs,1041953.766,0.04
9430989513,Katerina,Hubery,1556580.043,0.05
8520425464,Suzie,Milella,2872054.778,0.03
8019981028,Frayda,Van Cassel,2570399.284,0.04
1304694272,Florry,Fookes,4146358.564,0.04
7816561134,Beauregard,Dixon,534053.063,0.04
8325842256,Levy,Oxley,4568032.256,0.03
1919069646,Juanita,Roles,2234043.392,0.04
1997258451,Gorden,Waller,3384318.103,0.03
9079082996,Marion,Opie,4262746.986,0.04
7223187731,Koren,Wolstencroft,83578.774,0.04
5643623574,Juana,Balfe,2534473.848,0.02
5136657008,Porter,Aykroyd,3725282.811,0.04
6200585193,Madlin,Laraway,4552103.145,0.02
8580848348,Papagena,Scorrer,2465326.36,0.04
7820071914,Joyous,MacGauhy,1848301.882,0.04
3725335351,Jory,Okenden,3059858.619,0.02
1023869779,Jessa,Giovannacci,4714204.278,0.04
4461728888,Jamill,Bampford,1498683.905,0.02
3703561750,Tally,Woodruff,3150611.127,0.02
3776098090,Robena,Ruos,4803817.458,0.04
1649790654,Antone,Kitchingman,1831387.409,0.03
2578184723,Mellisa,Cassella,3457051.849,0.02
8107987119,Nanine,Hancox,447094.128,0.04
9406024003,Clem,Fardoe,1936201.266,0.03
6017421975,Micky,Beddoes,2480313.444,0.03
9106916113,Paddie,Hallstone,360183.265,0.02
3653102626,Humberto,Lamborne,4085797.46,0.02
2442795093,Karry,Carless,3555956.917,0.03
3371801337,Dale,Ducker,4711787.482,0.05
1550714047,Pavla,Emmot,4433615.885,0.05
1516234050,Ashly,Flancinbaum,3727993.365,0.03
5790338778,Wynn,Eburne,2618913.354,0.04
4121151103,Jordan,Madge,4485810.005,0.02
4958609242,Belinda,MacGeaney,1012340.437,0.01
6195751564,Roseanne,Matzen,220331.391,0.03
4197119028,Mikaela,Logan,861132.916,0.03
2929954858,Jacqueline,Kenworthey,907534.305,0.03
6507513171,Christy,Mosco,1763505.593,0.02
9370616655,Irma,Crosher,579901.605,0.03
8327395239,Kaylee,Edlestone,2094740.171,0.02
9770794352,Modestine,Dibdin,4970423.164,0.03
4081732672,Charissa,Denge,2365773.833,0.04
2804165150,Claudette,Sorrel,3037383.929,0.01
6867781028,Millicent,Quadling,4846989.755,0.03
4582981277,Ruy,Sprull,1172241.925,0.01
5771384425,Enrico,Bahlmann,1445187.507,0.04
6678748216,Alexander,Lope,2153335.929,0.04
1370815708,Verna,Feehan,1632774.753,0.04
9832761741,Ruthann,Rundall,1897751.252,0.05
7027299141,Romona,Grzeskowski,4774038.104,0.02
9270093512,Johnette,Sheavills,2027695.316,0.04
2178338833,Dyana,Rubroe,3462182.345,0.03
2246732999,Ansley,Speir,1275492.449,0.01
4030417618,Aubine,Shailer,3408811.23,0.03
3524499277,Kalvin,Greenhow,4761247.087,0.03
7510611914,Minne,Galpin,2261200.826,0.03
7111823060,Basil,Cuschieri,4163273.331,0.03
6573675466,Emma,Abrahami,736632,0.04
1268390789,Evin,Thorbon,1181799.429,0.03
1334829516,Tomasina,Lombard,47007.974,0.02
2503084675,Zarah,McCorkell,2326355.682,0.05
4569541085,Brooks,Dabes,3304434.998,0.04
9078099000,Bil,Arkill,3342932.118,0.02
5486665640,Sibilla,Coom,908365.865,0.01
6215754045,Jae,Brosini,803001.242,0.02
3181681266,Yoshi,Giurio,2481974.358,0.03
1194398328,Petronilla,Anstis,609991.397,0.05
8708321826,Morey,Knight,3276635.611,0.02
4633154779,Shelton,Castiello,4764593.432,0.05
6547810538,Dirk,Bloys,2680760.807,0.03
6003141517,Catrina,Corradeschi,4680617.86,0.03
5263665094,Timothy,Lyffe,2370693.442,0.04
2924437188,Ambrosio,Eastway,2946041.933,0.04
1341154669,Evelyn,Splaven,4217209.571,0.04
7343098889,Bruno,Gounin,3820442.909,0.02
3318131678,Boigie,Malyan,3024208.194,0.05
3917032286,Atlanta,Menier,3394228.69,0.04
2554365604,Fernando,Cicconettii,2405938.449,0.02
5648445921,Creight,Ivanchov,2251073.834,0.04
3842263796,Starlin,Rosendale,1220773.327,0.02
8387813296,Antoinette,Marjoram,930687.111,0.03
3279829692,Gerek,Moakes,3551958.404,0.05
7621574576,Hamil,Andersen,932564.779,0.02
4474574727,Rhoda,Wickins,366677.397,0.02
7240150398,Huntlee,Figure,4246718.45,0.03
6887398071,Briney,Witchalls,2040701.014,0.02
6307566196,Karen,Stenner,4101570.785,0.01
9075878554,Jamill,Thewlis,3042694.332,0.05
4803685657,Berky,Jeandot,2648242.461,0.04
3960146443,Randi,Murdy,4601777.857,0.03
5819034932,Emanuel,Elden,292761.043,0.05
9829437445,Gerianna,Rotham,4673504.714,0.04
7821540426,Milo,Kloser,711248.633,0.04
4561128986,Alwyn,Dearden,1799268.022,0.01
8231432579,Konrad,Keitley,2780394.312,0.05
8311017114,Bernete,Floch,2405646.807,0.04
7681855325,Scarlet,Sirl,3960092.511,0.02
2690823083,Jillana,Grayshon,4000506.345,0.01
9667635300,Marianne,McMurdo,883637.892,0.03
3371463163,Pauly,Peever,474363.365,0.02
7340615062,Brynn,Chretien,2806701.306,0.03
